264	NM_001167857	chr1	+	200584452	200673993	200584602	200673865	10	200584452,200652537,200658370,200661316,200662790,200664605,200666481,200667230,200670406,200673571,	200584893,200652668,200658489,200661476,200662935,200664680,200666561,200667370,200670519,200673993,	0	PPP1R12B	cmpl	cmpl	0,0,2,1,2,0,0,2,1,0,
264	NM_002481	chr1	+	200584452	200824320	200584602	200816311	24	200584452,200652537,200658370,200661316,200662790,200664605,200666481,200667230,200670406,200673571,200676456,200678197,200684739,200724283,200728864,200731043,200731320,200732531,200794627,200798528,200800193,200803528,200804897,200816224,	200584893,200652668,200658489,200661476,200662935,200664680,200666561,200667370,200670519,200673775,200676539,200678323,200684922,200724374,200729068,200731233,200731433,200732573,200794644,200798673,200800298,200803582,200804948,200824320,	0	PPP1R12B	cmpl	cmpl	0,0,2,1,2,0,0,2,1,0,0,2,2,2,0,0,1,0,0,2,0,0,0,0,
264	NM_032103	chr1	+	200698493	200824320	200731220	200816311	12	200698493,200724283,200728864,200731043,200731320,200732531,200794627,200798528,200800193,200803528,200804897,200816224,	200698848,200724374,200729068,200731233,200731433,200732573,200794644,200798673,200800298,200803582,200804948,200824320,	0	PPP1R12B	cmpl	cmpl	-1,-1,-1,0,1,0,0,2,0,0,0,0,
264	NM_032104	chr1	+	200698493	200824320	200731220	200810887	13	200698493,200724283,200728864,200731043,200731320,200732531,200794627,200798528,200800193,200803528,200804897,200810752,200816224,	200698848,200724374,200729068,200731233,200731433,200732573,200794644,200798673,200800298,200803582,200804948,200810933,200824320,	0	PPP1R12B	cmpl	cmpl	-1,-1,-1,0,1,0,0,2,0,0,0,0,-1,
596	NR_002946	chr1	+	1558021	1559890	1559890	1559890	6	1558021,1558429,1558989,1559230,1559443,1559689,	1558155,1558597,1559154,1559341,1559570,1559890,	0	MMP23A	unk	unk	-1,-1,-1,-1,-1,-1,
596	NM_006983	chr1	+	1557422	1559893	1557460	1559864	8	1557422,1558024,1558222,1558429,1558989,1559230,1559443,1559689,	1557616,1558155,1558362,1558597,1559154,1559341,1559570,1559893,	0	MMP23B	cmpl	cmpl	0,0,2,1,1,1,1,2,
597	NR_002946	chr1	+	1621237	1623107	1623107	1623107	6	1621237,1621645,1622205,1622446,1622659,1622906,	1621371,1621813,1622370,1622557,1622786,1623107,	0	MMP23A	unk	unk	-1,-1,-1,-1,-1,-1,
675	NM_002521	chr1	-	11840107	11841579	11840298	11841477	3	11840107,11840857,11841345,	11840315,11841113,11841579,	0	NPPB	cmpl	cmpl	1,0,0,
837	NM_001256121	chr1	+	33055629	33097067	33064287	33094226	7	33055629,33063500,33064285,33066180,33068151,33091266,33094111,	33055787,33063617,33065118,33066269,33068255,33091354,33097067,	0	S100PBP	cmpl	cmpl	-1,-1,0,0,2,1,2,
837	NR_135106	chr1	+	33063500	33097067	33097067	33097067	8	33063500,33064285,33066183,33068151,33070521,33072221,33091266,33094111,	33063617,33065118,33066269,33068255,33070567,33072249,33091354,33097067,	0	S100PBP	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,
837	NR_135107	chr1	+	33063500	33097067	33097067	33097067	7	33063500,33064285,33066180,33068151,33072221,33091266,33094111,	33063617,33065118,33066269,33068255,33072249,33091354,33097067,	0	S100PBP	unk	unk	-1,-1,-1,-1,-1,-1,-1,
837	NM_022753	chr1	+	33055705	33097067	33064287	33094226	7	33055705,33063500,33064285,33066180,33068151,33091266,33094111,	33055877,33063617,33065118,33066269,33068255,33091354,33097067,	0	S100PBP	cmpl	cmpl	-1,-1,0,0,2,1,2,
888	NM_181809	chr1	+	39729904	39768128	39730250	39764057	7	39729904,39749432,39750014,39759634,39760661,39761265,39763907,	39730584,39749622,39750163,39759829,39760741,39761376,39768128,	0	BMP8A	cmpl	cmpl	0,1,2,1,1,0,0,
890	NM_001720	chr1	-	39995440	40027120	39998677	40026744	7	39995440,40001350,40001970,40002881,40012566,40013107,40026410,	39998827,40001461,40002050,40003076,40012715,40013297,40027120,	0	BMP8B	cmpl	cmpl	0,0,1,1,2,1,0,
1447	NM_005167	chr1	-	113054138	113059473	113054307	113059446	10	113054138,113054604,113054888,113055152,113055410,113056115,113056489,113056888,113057641,113059120,	113054455,113054756,113054996,113055216,113055529,113056200,113056602,113057176,113057756,113059473,	0	PPM1J	cmpl	cmpl	2,0,0,2,0,2,0,0,2,0,
1724	NM_001323910	chr1	+	149309677	149357631	149327289	149357356	10	149309677,149327289,149327569,149329505,149332291,149336951,149342661,149346136,149356491,149357056,	149310034,149327397,149327617,149329673,149332486,149337102,149342775,149346322,149356616,149357631,	0	GABPB2	cmpl	cmpl	-1,0,0,0,0,0,1,1,1,0,
1724	NM_001323906	chr1	+	149309677	149364645	149327289	149363415	10	149309677,149327289,149329505,149332291,149336951,149342661,149346136,149356491,149357056,149363286,	149310034,149327397,149329673,149332486,149337102,149342775,149346322,149356616,149357239,149364645,	0	GABPB2	cmpl	cmpl	-1,0,0,0,0,1,1,1,0,0,
1724	NM_001323908	chr1	+	149309677	149357631	149327289	149357356	9	149309677,149327257,149329505,149332291,149336951,149342661,149346136,149356491,149357056,	149310034,149327397,149329673,149332486,149337102,149342775,149346322,149356616,149357631,	0	GABPB2	cmpl	cmpl	-1,0,0,0,0,1,1,1,0,
1724	NM_001323909	chr1	+	149309677	149357631	149327289	149357356	8	149309677,149327289,149329505,149332291,149336951,149346136,149356491,149357056,	149310034,149327397,149329673,149332486,149337102,149346322,149356616,149357631,	0	GABPB2	cmpl	cmpl	-1,0,0,0,0,1,1,0,
1724	NM_001323907	chr1	+	149309677	149357631	149327289	149357356	8	149309677,149327289,149327569,149332291,149336951,149346136,149356491,149357056,	149310034,149327397,149327617,149332486,149337102,149346322,149356616,149357631,	0	GABPB2	cmpl	cmpl	-1,0,0,0,0,1,1,0,
1724	NM_001323911	chr1	+	149309677	149364645	149327289	149363415	9	149309677,149327289,149329505,149332291,149336951,149346136,149356491,149357056,149363286,	149310034,149327397,149329673,149332486,149337102,149346322,149356616,149357239,149364645,	0	GABPB2	cmpl	cmpl	-1,0,0,0,0,1,1,0,0,
1724	NM_001323912	chr1	+	149309677	149357631	149327289	149357356	8	149309677,149312138,149327289,149332291,149336951,149346136,149356491,149357056,	149310034,149312257,149327397,149332486,149337102,149346322,149356616,149357631,	0	GABPB2	cmpl	cmpl	-1,-1,0,0,0,1,1,0,
1724	NM_001323913	chr1	+	149309677	149357631	149327289	149357356	8	149309677,149327289,149332291,149336951,149342661,149346136,149356491,149357056,	149310034,149327397,149332486,149337102,149342775,149346322,149356616,149357631,	0	GABPB2	cmpl	cmpl	-1,0,0,0,1,1,1,0,
1724	NM_144618	chr1	+	149309703	149357631	149327289	149357356	9	149309703,149327289,149329505,149332291,149336951,149342661,149346136,149356491,149357056,	149310034,149327397,149329673,149332486,149337102,149342775,149346322,149356616,149357631,	0	GABPB2	cmpl	cmpl	-1,0,0,0,0,1,1,1,0,
2131	NM_032833	chr1	-	202639114	202647568	202641842	202647162	2	202639114,202645242,	202642064,202647568,	0	PPP1R15B	cmpl	cmpl	0,0,
2136	NM_001193273	chr1	-	203321892	203357773	203324537	203339748	14	203321892,203330623,203332432,203333076,203334739,203335491,203335661,203335902,203337350,203339607,203340778,203350539,203351608,203357605,	203324563,203330815,203332662,203333146,203334857,203335563,203335815,203336022,203337460,203339770,203340919,203350656,203351634,203357773,	0	RBBP5	cmpl	cmpl	1,1,2,1,0,0,2,2,0,0,-1,-1,-1,-1,
2136	NM_001193272	chr1	-	203321892	203357773	203324537	203357624	14	203321892,203330737,203332432,203333076,203334739,203335491,203335661,203335902,203337350,203339607,203340778,203350539,203351608,203357605,	203324566,203330815,203332662,203333146,203334857,203335563,203335815,203336022,203337460,203339770,203340919,203350712,203351634,203357773,	0	RBBP5	cmpl	cmpl	1,1,2,1,0,0,2,2,0,2,2,0,1,0,
2136	NM_005057	chr1	-	203321892	203357773	203324537	203357624	14	203321892,203330623,203332432,203333076,203334739,203335491,203335661,203335902,203337350,203339607,203340778,203350539,203351608,203357605,	203324566,203330815,203332662,203333146,203334857,203335563,203335815,203336022,203337460,203339770,203340919,203350712,203351634,203357773,	0	RBBP5	cmpl	cmpl	1,1,2,1,0,0,2,2,0,2,2,0,1,0,
2151	NM_001017364	chr1	+	205329206	205339960	205329499	205339897	6	205329206,205330278,205331611,205336489,205338117,205339756,	205329557,205330449,205331788,205336583,205338232,205339960,	0	C4BPB	cmpl	cmpl	0,1,1,1,2,0,
2151	NM_001017366	chr1	+	205328809	205339960	205329499	205339897	7	205328809,205329449,205330278,205331611,205336489,205338117,205339756,	205328914,205329557,205330449,205331788,205336583,205338232,205339960,	0	C4BPB	cmpl	cmpl	-1,0,1,1,1,2,0,
2151	NM_001017365	chr1	+	205328809	205339960	205329499	205339897	7	205328809,205329449,205330275,205331611,205336489,205338117,205339756,	205328914,205329557,205330449,205331788,205336583,205338232,205339960,	0	C4BPB	cmpl	cmpl	-1,0,1,1,1,2,0,
2151	NM_000716	chr1	+	205329206	205339960	205329499	205339897	6	205329206,205330275,205331611,205336489,205338117,205339756,	205329557,205330449,205331788,205336583,205338232,205339960,	0	C4BPB	cmpl	cmpl	0,1,1,1,2,0,
2151	NM_001017367	chr1	+	205329250	205339960	205329499	205339897	7	205329250,205329449,205330275,205331611,205336489,205338117,205339756,	205329329,205329557,205330449,205331788,205336583,205338232,205339960,	0	C4BPB	cmpl	cmpl	-1,0,1,1,1,2,0,
2191	NM_006243	chr1	+	210525501	210601828	210526075	210600735	13	210525501,210569099,210573461,210582152,210585767,210587311,210588353,210589153,210596590,210596914,210597121,210598650,210600602,	210526256,210569296,210573563,210582245,210585898,210587371,210588462,210589207,210596641,210597034,210597249,210598752,210601828,	0	PPP2R5A	cmpl	cmpl	0,1,0,0,0,2,2,0,0,0,0,2,2,
2191	NM_001199756	chr1	+	210541770	210601828	210542047	210600735	13	210541770,210569099,210573461,210582152,210585767,210587311,210588353,210589153,210596590,210596914,210597121,210598650,210600602,	210542057,210569296,210573563,210582245,210585898,210587371,210588462,210589207,210596641,210597034,210597249,210598752,210601828,	0	PPP2R5A	cmpl	cmpl	0,1,0,0,0,2,2,0,0,0,0,2,2,
100	NM_002709	chr2	+	28828129	28879310	28828494	28875673	8	28828129,28853220,28855178,28858107,28860276,28865027,28870232,28875568,	28828546,28853352,28855409,28858212,28860348,28865179,28870367,28879310,	0	PPP1CB	cmpl	cmpl	0,1,1,1,1,1,0,0,
100	NM_206876	chr2	+	28828117	28879310	28828494	28875673	9	28828117,28828407,28853220,28855178,28858107,28860276,28865027,28870232,28875568,	28828190,28828546,28853352,28855409,28858212,28860348,28865179,28870367,28879310,	0	PPP1CB	cmpl	cmpl	-1,0,1,1,1,1,1,0,0,
115	NM_002706	chr2	+	44249445	44312116	44281842	44311361	6	44249445,44281828,44289852,44298609,44299122,44311055,	44249917,44282688,44289970,44298721,44299180,44312116,	0	PPM1B	cmpl	cmpl	-1,0,0,1,2,0,
115	NM_001033557	chr2	+	44249445	44312116	44281842	44310644	6	44249445,44281828,44289852,44298609,44299122,44310635,	44249917,44282688,44289970,44298721,44299180,44312116,	0	PPM1B	cmpl	cmpl	-1,0,0,1,2,0,
115	NM_177969	chr2	+	44249445	44312116	44289867	44311361	5	44249445,44289852,44298609,44299122,44311055,	44249917,44289970,44298721,44299180,44312116,	0	PPM1B	cmpl	cmpl	-1,0,1,2,0,
115	NM_177968	chr2	+	44249445	44315246	44281842	44312988	6	44249445,44281828,44289852,44298609,44299122,44312958,	44249917,44282688,44289970,44298721,44299180,44315246,	0	PPM1B	cmpl	cmpl	-1,0,0,1,2,0,
138	NM_014482	chr2	-	68941551	68952153	68946266	68951994	2	68941551,68951660,	68947207,68952153,	0	BMP10	cmpl	cmpl	1,0,
138	NM_000945	chr2	-	68259492	68333155	68261598	68332763	6	68259492,68267103,68267890,68269149,68297727,68332760,	68261646,68267288,68267950,68269326,68297767,68333155,	0	PPP3R1	cmpl	cmpl	0,1,1,1,0,0,
143	NR_148668	chr2	+	73909545	73954296	73954296	73954296	13	73909545,73911479,73925447,73925801,73928021,73929997,73931010,73939888,73940686,73942837,73950777,73952589,73953986,	73909631,73911694,73925523,73925897,73928388,73930122,73931148,73940001,73940786,73942939,73950987,73953052,73954296,	0	STAMBP	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
143	NM_001353975	chr2	+	73909601	73947803	73928051	73942894	11	73909601,73910039,73911479,73925447,73925801,73928021,73929997,73931010,73939888,73940686,73942837,	73909705,73910145,73911694,73925671,73925897,73928388,73930122,73931148,73940001,73940786,73947803,	0	STAMBP	cmpl	cmpl	-1,-1,-1,-1,-1,0,1,0,0,2,0,
143	NM_201647	chr2	+	73909545	73947803	73911491	73942894	10	73909545,73911479,73925447,73925801,73928021,73929997,73931010,73939888,73940686,73942837,	73909631,73911694,73925523,73925897,73928388,73930122,73931148,73940001,73940786,73947803,	0	STAMBP	cmpl	cmpl	-1,0,2,0,0,1,0,0,2,0,
143	NM_001353970	chr2	+	73909601	73947803	73911491	73941183	12	73909601,73910039,73911479,73925447,73925801,73928021,73929997,73931010,73939888,73940686,73941168,73942837,	73909705,73910145,73911694,73925523,73925897,73928388,73930122,73931148,73940001,73940786,73941224,73947803,	0	STAMBP	cmpl	cmpl	-1,-1,0,2,0,0,1,0,0,2,0,-1,
143	NR_148669	chr2	+	73909545	73954296	73954296	73954296	12	73909545,73911479,73925447,73925801,73928021,73929997,73931010,73939888,73940686,73942837,73950777,73953986,	73909631,73911694,73925523,73925897,73928388,73930122,73931148,73940001,73940786,73942939,73950987,73954296,	0	STAMBP	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
143	NR_148670	chr2	+	73909601	73954296	73954296	73954296	13	73909601,73910039,73911479,73925447,73925801,73928021,73929997,73931010,73939888,73940686,73942837,73950777,73953986,	73909705,73910145,73911694,73925523,73925897,73928388,73930122,73931148,73940001,73940786,73942939,73950987,73954296,	0	STAMBP	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
143	NM_006463	chr2	+	73909601	73947803	73911491	73942894	11	73909601,73910039,73911479,73925447,73925801,73928021,73929997,73931010,73939888,73940686,73942837,	73909705,73910145,73911694,73925523,73925897,73928388,73930122,73931148,73940001,73940786,73947803,	0	STAMBP	cmpl	cmpl	-1,-1,0,2,0,0,1,0,0,2,0,
143	NM_001353968	chr2	+	73909601	73947803	73911491	73942894	10	73909601,73911479,73925447,73925801,73928021,73929997,73931010,73939888,73940686,73942837,	73909705,73911694,73925523,73925897,73928388,73930122,73931148,73940001,73940786,73947803,	0	STAMBP	cmpl	cmpl	-1,0,2,0,0,1,0,0,2,0,
143	NM_001353967	chr2	+	73909545	73947803	73911491	73942894	11	73909545,73910039,73911479,73925447,73925801,73928021,73929997,73931010,73939888,73940686,73942837,	73909631,73910145,73911694,73925523,73925897,73928388,73930122,73931148,73940001,73940786,73947803,	0	STAMBP	cmpl	cmpl	-1,-1,0,2,0,0,1,0,0,2,0,
143	NM_001353976	chr2	+	73909601	73947803	73928051	73941183	11	73909601,73911479,73925447,73925801,73928021,73929997,73931010,73939888,73940686,73941168,73942837,	73910145,73911694,73925671,73925897,73928388,73930122,73931148,73940001,73940786,73941224,73947803,	0	STAMBP	cmpl	cmpl	-1,-1,-1,-1,0,1,0,0,2,0,-1,
143	NM_001353973	chr2	+	73909545	73947803	73928051	73942894	11	73909545,73910039,73911479,73925447,73925801,73928021,73929997,73931010,73939888,73940686,73942837,	73909631,73910145,73911694,73925671,73925897,73928388,73930122,73931148,73940001,73940786,73947803,	0	STAMBP	cmpl	cmpl	-1,-1,-1,-1,-1,0,1,0,0,2,0,
143	NM_001353974	chr2	+	73909601	73947803	73928051	73942894	10	73909601,73911479,73925447,73925801,73928021,73929997,73931010,73939888,73940686,73942837,	73910145,73911694,73925671,73925897,73928388,73930122,73931148,73940001,73940786,73947803,	0	STAMBP	cmpl	cmpl	-1,-1,-1,-1,0,1,0,0,2,0,
143	NM_001353972	chr2	+	73909545	73947803	73928051	73942894	9	73909545,73925447,73925801,73928021,73929997,73931010,73939888,73940686,73942837,	73909631,73925523,73925897,73928388,73930122,73931148,73940001,73940786,73947803,	0	STAMBP	cmpl	cmpl	-1,-1,-1,0,1,0,0,2,0,
143	NM_001353971	chr2	+	73909545	73947803	73928051	73942894	10	73909545,73911479,73925447,73925801,73928021,73929997,73931010,73939888,73940686,73942837,	73909631,73911694,73925671,73925897,73928388,73930122,73931148,73940001,73940786,73947803,	0	STAMBP	cmpl	cmpl	-1,-1,-1,-1,0,1,0,0,2,0,
143	NM_001353969	chr2	+	73909545	73947803	73911491	73941183	11	73909545,73911479,73925447,73925801,73928021,73929997,73931010,73939888,73940686,73941168,73942837,	73909631,73911694,73925523,73925897,73928388,73930122,73931148,73940001,73940786,73941224,73947803,	0	STAMBP	cmpl	cmpl	-1,0,2,0,0,1,0,0,2,0,-1,
143	NM_213622	chr2	+	73909601	73947803	73911491	73942894	10	73909601,73911479,73925447,73925801,73928021,73929997,73931010,73939888,73940686,73942837,	73910145,73911694,73925523,73925897,73928388,73930122,73931148,73940001,73940786,73947803,	0	STAMBP	cmpl	cmpl	-1,0,2,0,0,1,0,0,2,0,
143	NR_148671	chr2	+	73909601	73954296	73954296	73954296	12	73909601,73911479,73925447,73925801,73928021,73929997,73931010,73939888,73940686,73942837,73950777,73953986,	73910145,73911694,73925523,73925897,73928388,73930122,73931148,73940001,73940786,73942939,73950987,73954296,	0	STAMBP	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
247	NM_001261425	chr2	+	182558795	182704354	182559082	182690267	6	182558795,182560810,182634413,182636702,182690178,182701945,	182559163,182560871,182634451,182636763,182690273,182704354,	0	PPP1R1C	cmpl	cmpl	0,0,1,0,1,-1,
247	NM_001080545	chr2	+	182558795	182690728	182559082	182690267	5	182558795,182560810,182634413,182636702,182690178,	182559163,182560871,182634451,182636763,182690728,	0	PPP1R1C	cmpl	cmpl	0,0,1,0,1,
247	NM_001261424	chr2	+	182558795	182704354	182559082	182690267	6	182558795,182560789,182634413,182636702,182690178,182701945,	182559163,182560871,182634451,182636763,182690273,182704354,	0	PPP1R1C	cmpl	cmpl	0,0,1,0,1,-1,
247	NR_048566	chr2	+	182558795	182704354	182704354	182704354	6	182558795,182560810,182634413,182636702,182690178,182701945,	182559163,182560871,182634451,182636763,182690440,182704354,	0	PPP1R1C	unk	unk	-1,-1,-1,-1,-1,-1,
247	NR_048567	chr2	+	182527212	182690728	182690728	182690728	5	182527212,182548190,182634413,182636702,182690178,	182527606,182548236,182634451,182636763,182690728,	0	PPP1R1C	unk	unk	-1,-1,-1,-1,-1,
265	NM_033066	chr2	-	202217841	202271662	202218177	202266922	22	202217841,202220658,202222543,202223039,202227804,202229165,202231444,202233299,202237048,202239301,202242700,202248174,202253805,202254463,202255798,202258031,202258886,202260258,202263169,202265875,202266843,202271554,	202218372,202220793,202222652,202223133,202227885,202229336,202231486,202233314,202237069,202239340,202242718,202248239,202254002,202254535,202255884,202258113,202259018,202260339,202263247,202265997,202267022,202271662,	0	MPP4	cmpl	cmpl	0,0,2,1,1,1,1,1,1,1,1,2,0,0,1,0,0,0,0,1,0,-1,
266	NM_001204	chr2	+	202949294	203140719	202950442	203132914	13	202949294,203037776,203040486,203086686,203087855,203091789,203093054,203103761,203105552,203115278,203125683,203128219,203132663,	202950518,203037947,203040657,203086797,203087947,203092020,203093169,203103922,203105700,203115415,203125856,203129499,203140719,	0	BMPR2	cmpl	cmpl	0,1,1,1,1,0,0,1,0,1,0,2,1,
794	NM_177983	chr2	-	27457569	27486054	27457969	27485793	10	27457569,27458496,27458846,27459736,27460322,27461043,27462117,27462564,27463459,27485673,	27458176,27458599,27458976,27459971,27460463,27461459,27462250,27462650,27463529,27486054,	0	PPM1G	cmpl	cmpl	0,2,1,0,0,1,0,1,0,0,
955	NM_001193475	chr2	+	48521411	48596035	48521596	48595387	20	48521411,48531650,48535237,48538768,48540396,48540737,48541780,48545579,48546135,48551729,48551921,48555325,48560566,48567273,48571660,48579135,48587911,48590657,48591982,48595357,	48521653,48531719,48535384,48538870,48540561,48540796,48541875,48545632,48546285,48551831,48552010,48555462,48560659,48567401,48571813,48579378,48588028,48590756,48592111,48596035,	0	PPP1R21	cmpl	cmpl	0,0,0,0,0,0,2,1,0,0,0,2,1,1,0,0,0,0,0,0,
955	NM_001135629	chr2	+	48521411	48596035	48521596	48595387	22	48521411,48531650,48535237,48538768,48540396,48540737,48541780,48545579,48546135,48551729,48551921,48555325,48560566,48567273,48571660,48576321,48579135,48586206,48587911,48590657,48591982,48595357,	48521653,48531719,48535384,48538870,48540561,48540796,48541875,48545632,48546285,48551831,48552010,48555462,48560659,48567401,48571813,48576414,48579378,48586239,48588028,48590756,48592111,48596035,	0	PPP1R21	cmpl	cmpl	0,0,0,0,0,0,2,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,
955	NR_024188	chr2	+	48521411	48596035	48596035	48596035	22	48521411,48531650,48535198,48538768,48540396,48540737,48541780,48545579,48546135,48551729,48551921,48555325,48560566,48567273,48571660,48576321,48579135,48586206,48587911,48590657,48591982,48595357,	48521653,48531719,48535384,48538870,48540561,48540796,48541875,48545632,48546285,48551831,48552010,48555462,48560659,48567401,48571813,48576414,48579378,48586239,48588028,48590756,48592111,48596035,	0	PPP1R21	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
955	NM_152994	chr2	+	48521411	48596035	48521596	48595387	21	48521411,48531650,48535237,48538768,48540396,48540737,48541780,48545579,48546135,48551729,48551921,48555325,48560566,48567273,48571660,48576321,48579135,48587911,48590657,48591982,48595357,	48521653,48531719,48535384,48538870,48540561,48540796,48541875,48545632,48546285,48551831,48552010,48555462,48560659,48567401,48571813,48576414,48579378,48588028,48590756,48592111,48596035,	0	PPP1R21	cmpl	cmpl	0,0,0,0,0,0,2,1,0,0,0,2,1,1,0,0,0,0,0,0,0,
1009	NM_001122964	chr2	-	55627931	55698364	55630550	55697925	17	55627931,55639414,55644952,55645541,55648833,55654258,55657954,55658886,55660318,55662206,55665690,55667257,55669518,55679055,55684617,55696090,55697783,	55630646,55639608,55645137,55645681,55649003,55654417,55657996,55658982,55660421,55662338,55665807,55667374,55669596,55679679,55684716,55696146,55698364,	0	PPP4R3B	cmpl	cmpl	0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,1,0,
1009	NM_020463	chr2	-	55627931	55698364	55630550	55697925	15	55627931,55639414,55644952,55645541,55648833,55657954,55660318,55662206,55665690,55667257,55669518,55679055,55684617,55696090,55697783,	55630646,55639608,55645137,55645681,55649003,55657996,55660421,55662338,55665807,55667374,55669596,55679679,55684716,55696146,55698364,	0	PPP4R3B	cmpl	cmpl	0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,
1009	NM_001282850	chr2	-	55627931	55698364	55630550	55697925	16	55627931,55639414,55644952,55645541,55648833,55654258,55657954,55660318,55662206,55665690,55667257,55669518,55679055,55684617,55696090,55697783,	55630646,55639608,55645137,55645681,55649003,55654417,55657996,55660421,55662338,55665807,55667374,55669596,55679679,55684716,55696146,55698364,	0	PPP4R3B	cmpl	cmpl	0,1,2,0,1,1,1,0,0,0,0,0,0,0,1,0,
2264	NM_205847	chr2	+	220071860	220079962	220072941	220079764	13	220071860,220072926,220073086,220074441,220074816,220075347,220077048,220078193,220078423,220078680,220078945,220079219,220079663,	220072220,220072981,220073184,220074545,220075003,220075407,220077179,220078328,220078521,220078727,220079038,220079388,220079962,	0	GMPPA	cmpl	cmpl	-1,0,1,0,2,0,0,2,2,1,0,0,1,
2264	NM_013335	chr2	+	220071830	220079962	220072941	220079764	13	220071830,220072921,220073086,220074441,220074816,220075347,220077048,220078193,220078423,220078680,220078945,220079219,220079663,	220071904,220072981,220073184,220074545,220075003,220075407,220077179,220078328,220078521,220078727,220079038,220079388,220079962,	0	GMPPA	cmpl	cmpl	-1,0,1,0,2,0,0,2,2,1,0,0,1,
